DOI,order_num,Author
10.1016/j.actpsy.2018.09.009,4," Pavani, Francesco"
10.1016/j.actpsy.2011.05.015,4," Levin, MF"
10.1016/j.actaastro.2007.11.001,4," Natapoff, A"
10.1016/0010-4825(94)00007-D,4," WESCHE, G"
10.1007/s41064-020-00091-3,4," Meric, Muge"
10.1007/s41064-019-00065-0,4," Kersten, Thomas P."
10.1007/s12262-020-02131-z,4," Nayak, Samir Ranjan"
10.1007/s12193-016-0236-5,4," Casanova, Lorenzo"
10.1007/s12008-017-0377-0,4," Barandiaran, Inigo"
10.1007/s11554-009-0141-1,4," Pereira, JM"
10.1007/s11548-020-02126-x,4," Teistler, Michael"
10.1007/s11548-019-01992-4,4," Adam, Rankin"
10.1007/s11548-018-1814-7,4," Rao, Raj"
10.1007/s11548-017-1686-2,4," Lang, Hauke"
10.1007/s11277-018-5382-5,4," Shah, Syed Muhammad Zaigham Abbas"
10.1007/s11227-018-2615-z,4," Ha, JS"
10.1007/s11042-020-09026-x,4," Bessa, M"
10.1007/s11042-019-7331-z,4," Bedia, M. G."
10.1007/s11042-019-08390-7,4," Shi, Zhiru"
10.1007/s11042-018-5730-1,4," Marini, Marco Raoul"
10.1007/s11042-017-5328-z,4," Cosic, Kresimir"
10.1007/s11042-016-3520-1,4," Baek, Seung Jun"
10.1007/s11042-008-0223-2,4," Baggerman, JW"
10.1007/s11036-017-0834-9,4," Ripamonti, Laura Anna"
10.1007/s10822-018-0123-0,4," Romer, Rudolf A."
10.1007/s10803-016-2830-5,4," Leahy, Michael J."
10.1007/s10384-003-0001-7,4," Ino, S"
10.1007/s10209-017-0581-5,4," Coelho, Antonio"
10.1007/s10055-020-00449-3,4," Naujoks, M"
10.1007/s10055-020-00440-y,4," King, Danielle"
10.1007/s10055-020-00432-y,4," Solini, H"
10.1007/s10055-019-00412-x,4," Thompson, Benjamin"
10.1007/s10055-019-00411-y,4," Sinatra, Anne M."
10.1007/s10055-018-0376-x,4," Chen, Mu-Yen"
10.1007/s10055-018-0374-z,4," Goebel, Stefan"
10.1007/s10055-018-0348-1,4," Kuo, Ting-chang"
10.1007/s10055-018-0345-4,4," Cheok, Adrian David"
10.1007/s10055-016-0296-6,4," Smith, Shana"
10.1007/s10055-016-0295-7,4," de Oliveira, Fernando R."
10.1007/s10055-016-0288-6,4," Chiarovano, E."
10.1007/s10055-016-0287-7,4," Madathil, Kapil"
10.1007/s10055-015-0270-8,4," Westphal, S"
10.1007/s10055-012-0216-3,4," Lecuyer, A"
10.1007/s10015-019-00536-y,4," Araki, Kenji"
10.1007/s00702-011-0757-8,4," Pauli, P"
10.1007/s00586-016-4388-5,4," Treleaven, Julia"
10.1007/s00464-019-06887-8,4," Svendsen, Morten Bo Sondergaard"
10.1007/s00464-019-06862-3,4," Macchione, Nicola"
10.1007/s00464-017-5500-6,4," Wunderling, Tom"
10.1007/s00464-016-5379-7,4," Schwaitzberg, Steven D."
10.1007/s00464-015-4278-7,4," Jones, Stephanie B."
10.1007/s00445-020-01376-6,4," Delage, E."
10.1007/s00415-019-09370-5,4," Ibarra, Gerardo"
10.1007/s00221-012-3352-9,4," Valls-Sole, J"
10.1007/s00221-007-1134-6,4," Brandt, T"
10.1007/s00170-018-03237-1,4," Billinghurst, Mark"
10.1007/s00104-017-0465-5,4," Lang, H."
10.1007/978-3-030-03635-5_13,4," Green, Jeremy"
10.1002/pmrj.12206,4," Oh, BM"
10.1002/jsid.840,4," Wang, Yongtian"
10.1002/jsid.765,4," Iqbal, Asif"
10.1002/jsid.750,4," Liu, Yue"
10.1002/jsid.747,4," Weng, Dongdong"
10.1002/jsid.734,4," Ueda, Yu"
10.1002/jsid.708,4," Iwakabe, Yasushi"
10.1002/jsid.658,4," Jung, Sang Hoon"
10.1002/jsid.638,4," Kwon, Oh-Kyong"
10.1002/hfm.20566,4," Sun, Tien?Lung"
10.1002/ejp.910,4," Wake, N."
10.1002/col.22509,4," Seo, Young-jun"
10.1002/cav.324,4," Yuan, ML"
10.1002/cav.1920,4," Deng, Zhigang"
10.1002/cav.1880,4," Zhang, Ruiheng"
10.1002/cav.1873,4," Wahlqvist, Jonathan"
10.1002/cav.1830,4," Brucker, Marvin"
10.1002/cav.1805,4," Zhu, Kang"
10.1002/cav.1727,4," Chen, Can"
10.1002/ase.1696,4," Stirling, Allan"
10.1002/alr.21986,4," Del Signore, Anthony"
10.1002/adom.201901360,4," Liu, Xiaomin"
10.7717/peerj.5847,5," Babault, Nicolas"
10.7717/peerj.5844,5," Carnaghi, Andrea"
10.5277/ABB-00784-2016-02,5," Michnik, Robert"
10.4218/etrij.2019-0284,5," Cho, Sungrae"
10.4218/etrij.2017-0166,5," Kim, Hwi"
10.3991/ijoe.v14i03.8112,5," Guan, Shiqi"
10.3991/ijet.v12i05.6766,5," Al-Hemadi, Moza"
10.3928/01913913-20160511-01,5," Kim, Seung-Hyun"
10.3813/AAA.919086,5," Masullo, Massimiliano"
10.3788/COL201614.080901,5," Yu, Xunbo"
10.3762/bjnano.6.220,5," Tautz, FS"
10.3758/s13428-019-01310-5,5," Corcoran, Kevin"
10.3758/s13428-014-0463-1,5," Waller, D"
10.3758/s13428-013-0412-4,5," Bekrater-Bodmann, R"
10.37190/ABB-01490-2019-03,5," Chrzan, Milosz"
10.3390/sym12010053,5," Kim, Chanhun"
10.3390/su11143894,5," Rolland, Tanguy"
10.3390/s20082168,5," Perez-Corrales, J"
10.3390/s20071917,5," Wu, CH"
10.3390/s20041204,5," Jann, Kay"
10.3390/s17051112,5," Baek, Jong-Sang"
10.3390/jcm8081153,5," Ortega, Lluisa"
10.3390/ijgi8010003,5," Herman, Lukas"
10.3390/ijerph16224406,5," Sorel, Anthony"
10.3390/brainsci10010055,5," Khoroshikh, Pavel"
10.3390/app9163384,5, Truong Cong Thang
10.3390/app9061182,5," Zhou, Wen"
10.3390/app10093182,5," Cerato, I"
10.3390/app10051668,5," Chai, Young Ho"
10.3389/frobt.2019.00050,5," Chandra, Sushil"
10.3389/frobt.2017.00003,5," Thorn, Jacob"
10.3389/fpsyg.2018.02265,5," Alhalabi, Wadee"
10.3389/fpsyg.2017.02321,5," Brambilla, Elena"
10.3389/fpsyg.2017.01611,5," Rosenberg, Laura"
10.3389/fpsyg.2016.01649,5," Williams, Mark A."
10.3389/fpsyg.2015.00248,5," Khuu, SK"
10.3389/fpsyg.2013.00946,5," Bulthoff, HH"
10.3389/fnhum.2019.00401,5," Yamani, Yusuke"
10.3389/fnhum.2017.00079,5," Spape, Michiel M."
10.3389/fneur.2018.00067,5," Coslett, H. Branch"
10.3389/fneur.2018.00048,5," Jian, Chuyao"
10.3389/fneur.2015.00164,5," Burgess, AM"
10.3389/fnagi.2019.00218,5," Ravichandran, Roshan"
10.3389/fmed.2019.00329,5," Cohen, Leedan"
10.3389/fmed.2019.00287,5," Mueri, Rene M."
10.3389/fmars.2019.00644,5," Omand, Melissa M."
10.3332/ecancer.2019.910,5," Skinner, Jonathan"
10.3233/ICA-180586,5," Gao, Xiaorong"
10.3130/jaabe.6.57,5," Ohno, R"
10.31209/2019.100000149,5," Malik, Muhammad Kamran"
10.31209/2019.100000131,5," Lee, Jung"
10.3109/10582452.2013.851760,5," Kramer, M"
10.30773/pi.2019.02.08,5," Kim, Kwanguk (Kenny)"
10.2352/J.ImagingSci.Technol.2017.61.6.060406,5," Mowrey, Corinne M."
10.2196/games.6476,5," Pidcoe, Peter E."
10.2196/games.5526,5," Cosson, Michel"
10.2196/11517,5," Wiers, Reinout W."
10.2170/jjphysiol.49.417,5," Watanabe, S"
10.2147/CIA.S141251,5," Wu, Peggy"
10.21053/ceo.2018.01592,5," Lee, Hyo-Jeong"
10.18383/j.tom.2018.00053,5," Brown, Richard K. J."
10.16910/jemr.9.6.4,5," Kwon, Soon-Chul"
10.16910/jemr.10.5.2,5," Slusallek, Philipp"
10.1587/transinf.2015EDP7165,5," Zhou, JC"
10.1371/journal.pone.0225972,5," Lam, BF"
10.1371/journal.pone.0189275,5," Riener, Robert"
10.1371/journal.pone.0187777,5," Hoffman, Hunter G."
10.1371/journal.pone.0187220,5," Abe, Ricardo Y."
10.1371/journal.pone.0173972,5," Hann, Alexander"
10.1371/journal.pone.0030021,5," Cudeiro, J"
10.1364/OE.27.001164,5," Qin, Zong"
10.1364/OE.26.034142,5," Shin, Hoon Sub"
10.1364/BOE.9.002825,5," Kuo, Anthony"
10.1364/AO.55.006969,5," Zhang, Daliang"
10.12659/MSM.915284,5," Lee, Gyuchang"
10.1212/WNL.0000000000004585,5," Al-Khodairy, Abdul-Wahab"
10.1200/JGO.18.00263,5," Skinner, Jonathan"
10.1186/s13673-019-0169-6,5," Sung, Yunsick"
10.1186/s13673-018-0154-5,5," Yue, Yong"
10.1186/s12984-016-0174-1,5," Noe, Enrique"
10.1186/s12938-019-0731-5,5," Gao, Zhongpai"
10.1186/s12886-017-0501-8,5," Pinero, David P."
10.1186/1743-0003-4-35,5," Watanabe, T"
10.1177/2049463717698349,5," Paton, Melissa"
10.1177/1553350618822860,5," Elli, Marco"
10.1177/1553350618761756,5," Kneist, Werner"
10.1177/1471301219868036,5," Ang, Chee Siang"
10.1177/1046878118820905,5," Zhang, Junsong"
10.1177/0735633119854025,5," Stubbs, Chris"
10.1177/0278364919842925,5," Tompkin, James"
10.1177/0269215518788598,5," Alessandrini, Marco"
10.1177/0018720819836343,5," Happee, Riender"
10.1167/tvst.8.1.23,5," Ross, Nicole C."
10.1167/tvst.7.4.2,5," Mushtaq, Faisal"
10.1162/pres.17.6.575,5," Chuang, TY"
10.1162/pres.16.4.399,5," Wagenaar, RC"
10.1162/pres.16.1.111,5," Neuper, C"
10.1162/PRES_a_00111,5," Heynderickx, I"
10.1162/PRES_a_00089,5," Swapp, D"
10.1162/PRES_a_00005,5," Pomes, A"
10.1162/netn_a_00044,5," Forbes, Angus G."
10.1162/COMJ_a_00372,5," Nordahl, Rolf"
10.1162/1054746053967012,5," Josman, N"
10.1162/1054746011470226,5," van der Zaag, C"
10.1155/2018/4798359,5," Moldoveanu, Alin"
10.1155/2014/206082,5," Chopra, V"
10.1145/3362101,5," De Turck, Filip"
10.1145/3355089.3356557,5," Goodall, Todd"
10.1145/3355089.3356552,5," Chambe, Mathieu"
10.1145/3355089.3356490,5," Kaufman, Arie E."
10.1145/3335053,5," Gabbouj, Moncef"
10.1145/3230648,5," Otto, Michael"
10.1145/3197517.3201335,5," Bruder, Gerd"
10.1145/3182644,5," Niessner, Matthias"
10.1145/3072959.3073645,5," Szeliski, Richard"
10.1145/2980179.2980246,5," Wyman, Chris"
10.1145/2766939,5," Trutna, T"
10.1145/1823738.1823744,5," Kearney, JK"
10.1145/1265957.1265961,5," Bodenheimer, B"
10.1142/S1793351X19400166,5," Petlund, Andreas"
10.1117/1.2189211,5," Chevassus, N"
10.1115/1.4043068,5," Bordegoni, Monica"
10.1115/1.4041428,5," Jones, Parker"
10.1115/1.4027114,5," Moussavi, Z"
10.1111/tra.12538,5," Lilja, Andrew"
10.1111/ejn.13545,5," Aglioti, Salvatore M."
10.1111/cgf.13654,5," Mania, K."
10.1111/cgf.13026,5," Perard-Gayot, Arsene"
10.1109/TVCG.2020.2973473,5," Wang, Guoping"
10.1109/TVCG.2020.2973053,5," Albert, Rachel"
10.1109/TVCG.2019.2934395,5," Keim, D. A."
10.1109/TVCG.2019.2932239,5," Kuth, Bastian"
10.1109/TVCG.2019.2898763,5," Kaufman, Arie"
10.1109/TVCG.2019.2898736,5," Yu, Difeng"
10.1109/TVCG.2018.2868527,5," Rewkowski, Nicholas"
10.1109/TVCG.2018.2794639,5," Babu, Sabarish V."
10.1109/TVCG.2018.2794629,5," Latoschik, Marc Erich"
10.1109/TVCG.2018.2794119,5," Tollmar, Konrad"
10.1109/TVCG.2018.2793698,5," Hotnog, Jeff"
10.1109/TVCG.2018.2793038,5," Hirose, Michitaka"
10.1109/TVCG.2017.2735098,5," Webb, David P."
10.1109/TVCG.2017.2658570,5," Kato, Hirokazu"
10.1109/TVCG.2017.2657139,5," Kwon, Ohung"
10.1109/TVCG.2017.2656958,5," Yu, Lap-Fai"
10.1109/TVCG.2016.2586071,5," Boubekeur, Tamy"
10.1109/TVCG.2016.2518135,5," Pan, Ye"
10.1109/TVCG.2015.2391860,5," Woo, W"
10.1109/TVCG.2015.2391858,5," Manocha, D"
10.1109/TVCG.2012.45,5," Steinicke, F"
10.1109/TVCG.2011.278,5," Gu, XD"
10.1109/TVCG.2010.248,5," Lappe, M"
10.1109/TPC.2018.2804238,5," Abdelqader, Bilal"
10.1109/TNSRE.2019.2931778,5," Sun, Minghui"
10.1109/TNSRE.2016.2626391,5," Fusco, Gabriele"
10.1109/TNSRE.2008.922676,5," Jones, RD"
10.1109/TMM.2019.2933338,5," Mavridou, I"
10.1109/TMI.2019.2926501,5," Hu, Yong"
10.1109/TIE.2014.2334675,5," Agrimi, Alessio"
10.1109/THMS.2017.2782490,5," Avizzano, Carlo Alberto"
10.1109/TDSC.2018.2800048,5," Zhang, Tao"
10.1109/TBME.2009.2028013,5," Mosca, F"
10.1109/TBC.2018.2811627,5," Li, Yiming"
10.1109/TASE.2019.2945607,5," Zhang, YuMing"
10.1109/MM.2014.94,5," Lee, Kyuho"
10.1109/MCSE.2020.2972822,5," Powell, Sean"
10.1109/MCG.2019.2936753,5," Tsai, Ling"
10.1109/MCG.2018.2884272,5," Potel, Mike"
10.1109/MCG.2018.111125628,5," Serafin, Stefania"
10.1109/MCG.2017.2801407,5," Slater, Mel"
10.1109/MCG.2015.102,5," Majumder, Aditi"
10.1109/MCG.2014.82,5," Brodbeck, Dominique"
10.1109/MCG.2012.110,5," Weyrich, Tim"
10.1109/LRA.2019.2921928,5," Zhang, YuMing"
10.1109/LRA.2018.2888628,5," Spjut, Josef"
10.1109/LRA.2018.2864359,5," Bachhuber, Christoph"
10.1109/JTEHM.2016.2623787,5," Pidcoe, Peter E."
10.1109/JSYST.2015.2410533,5," Yang, Bian"
10.1109/JBHI.2019.2892485,5," Ryu, Jung-Hee"
10.1109/ACCESS.2020.2977688,5," Li, Hongle"
10.1109/ACCESS.2020.2970921,5," Bessa, Maximino"
10.1109/ACCESS.2019.2940073,5," Loetscher, Tobias"
10.1109/ACCESS.2019.2921880,5," Hanzo, Lajos"
10.1109/ACCESS.2018.2864872,5," Yu, Haoping"
10.1108/JET-12-2018-0057,5," Holmes, Dominic"
10.1097/SLA.0000000000002448,5," Hoepfner, Ole"
10.1097/PHM.0000000000001190,5," Stein, Joel"
10.1097/NNE.0000000000000570,5," Ellertson, Anthony"
10.1097/MRR.0000000000000244,5," Alessandrini, Marco"
10.1093/pm/pny269,5," Morioka, Shu"
10.1093/jpepsy/jsp082,5," Herbert, LJ"
10.1093/jpepsy/jsn023,5," Ackerman, CS"
10.1093/iwc/iwz018,5," Guixeres, Jaime"
10.1089/end.2018.0626,5," Owyong, Michael"
10.1089/cyber.2018.0027,5," Wiederhold, Brenda K."
10.1089/cyber.2017.0714,5," Wiederhold, Mark D."
10.1089/cyber.2015.0130,5," Saraiva, Tomaz"
10.1089/cyber.2014.0058,5," Seibel, EJ"
10.1089/cpb.2008.0003,5," Han, K"
10.1089/cpb.2007.9996,5," Wiederhold, BK"
10.1089/cpb.2007.0116,5, Tae Won Yu
10.1089/cpb.2006.9.388,5," Holmlund, K"
10.1089/cpb.2006.9.207,5," Rizzo, Albert ""Skip"""
10.1089/cpb.2004.7.734,5," Guerrero, B."
10.1089/cpb.2004.7.519,5," Lee, SM"
10.1089/1094931042403055,5, Sang Min Lee
10.1089/109493103322011605,5," Folsom, Linda C."
10.1089/109493103322011542,5," Basler, Lee"
10.1089/109493102753770516,5," Lee, Yong Hee"
10.1089/10949310050078940,5," Humphrey, L."
10.1089/10949310050078788,5," Wolf, S."
10.1088/1741-2560/13/5/056006,5," McGovern, Eavan"
10.1088/1741-2560/12/3/036001,5," Suaning, GJ"
10.1088/1741-2552/aadd55,5," Al-Atabany, Walid"
10.1080/21681163.2017.1343687,5," Murray, Geoffrey"
10.1080/17483107.2020.1765419,5," Fu, G"
10.1080/17453054.2019.1671813,5," Erolin, Caroline"
10.1080/15980316.2019.1572662,5," Park, Jae-Hyeung"
10.1080/15420353.2018.1498427,5," Wallgrun, Jan Oliver"
10.1080/14606925.2017.1352966,5," Finseth, Tor"
10.1080/13527266.2019.1671480,5," Yao, Mike Z."
10.1080/088395197118154,5," Starner, Thad E."
10.1080/07421222.2019.1628889,5," Weinhardt, C"
10.1080/01691864.2016.1264885,5," Oouchida, Yutaka"
10.1080/00140139608964552,5," Kani, K"
10.1080/00140139.2019.1582805,5," Miyagawa, Suguru"
10.1055/s-2003-37831,5," Vogt, S"
10.1038/srep37016,5," Schneider, Werner X."
10.1038/s41598-017-18289-8,5," Wang, Xikui"
10.1038/s41598-017-13153-1,5," Urwyler, Prabitha"
10.1038/s41586-019-1687-0,5," Vazquez-Guardado, Abraham"
10.1038/ijo.2013.87,5," Ward, DS"
10.1037/xlm0000597,5," Ekstrom, Arne D."
10.1037/neu0000517,5," Schneider, Werner X."
10.1037/a0036240,5," Thompson, C"
10.1037/0278-6133.26.6.794,5," Weiss, KE"
10.1023/A:1019960305038,5," Hickey, S"
10.1021/acs.jchemed.8b00905,5," Stokes, Leanne"
10.1017/S1754470X18000090,5," Nagel, Matthias"
10.1017/S0263574703005447,5," Jeng, MC"
10.1016/S0278-2391(99)90722-X,5," Rasse, M"
10.1016/S0005-7967(03)00139-6,5," Schuemie, MJ"
10.1016/j.physbeh.2015.08.043,5," Nesbitt, KV"
10.1016/j.optlaseng.2005.06.005,5," Shei, HJ"
10.1016/j.neuroimage.2019.06.010,5," Leggett, James"
10.1016/j.math.2014.10.002,5," Treleaven, J"
10.1016/j.jvcir.2018.11.039,5," Hou, Junhui"
10.1016/j.jstrokecerebrovasdis.2018.10.018,5," Bou-Haidar, Pascal"
10.1016/j.jretconser.2019.01.010,5," Labbv©-Pinlon, Blandine"
10.1016/j.jpain.2006.04.006,5," Patterson, DR"
10.1016/j.joms.2017.10.002,5," Ayoub, Ashraf"
10.1016/j.jocs.2018.05.002,5," Shalaby, Salma Tarek"
10.1016/j.jneumeth.2018.03.010,5," Belleville, S"
10.1016/j.jmgm.2016.02.009,5," Newman, Bradley"
10.1016/j.jmapro.2019.10.016,5," Zhang, YuMing"
10.1016/j.jbusres.2018.10.054,5," Torrecilla, Carmen"
10.1016/j.janxdis.2019.102147,5," Goodnight, Jessica Morgan"
10.1016/j.isprsjprs.2020.03.007,5," Julin, Arttu"
10.1016/j.ipm.2019.102105,5," Neves, Barbara Barbosa"
10.1016/j.ijom.2018.01.005,5," Ayoub, A."
10.1016/j.ijleo.2019.01.083,5," Avakaw, Syarhei"
10.1016/j.ijhcs.2005.08.004,5," Gaia, E"
10.1016/j.humov.2019.102526,5," Perlin, Ken"
10.1016/j.future.2018.11.041,5," Hossain, M. Anwar"
10.1016/j.future.2018.08.049,5," Drnov˜°ek, Janko"
10.1016/j.future.2018.02.029,5," Papangelis, Konstantinos"
10.1016/j.foodqual.2019.103833,5," Siegrist, Michael"
10.1016/j.eurpsy.2004.10.004,5," Jouvent, R"
10.1016/j.ergon.2010.10.001,5," Chablat, D"
10.1016/j.epsr.2007.03.014,5," Martinez, ML"
10.1016/j.encep.2019.09.002,5," Romo, L."
10.1016/j.displa.2013.01.001,5," Mohler, BJ"
10.1016/j.displa.2012.10.007,5," Frenz, H"
10.1016/j.concog.2018.05.005,5," Anderson, Barrett"
10.1016/j.comppsych.2008.12.001,5," Rosenthal, MZ"
10.1016/j.compedu.2018.09.015,5," Smither, Janan A."
10.1016/j.cmpb.2017.08.008,5," Bertoletti De Marchi, Ana Carolina"
10.1016/j.cie.2018.11.060,5," vÅlvarez, Hugo"
10.1016/j.chb.2020.106295,5," Holopainen, Jani"
10.1016/j.chb.2015.01.065,5," Burkhardt, JM"
10.1016/j.chb.2011.06.006,5," Goolkasian, P"
10.1016/j.burns.2009.01.013,5," Pellino, TA"
10.1016/j.buildenv.2019.106423,5," Gan, Woon-Seng"
10.1016/j.buildenv.2019.106278,5," Wu, Yupeng"
10.1016/j.biopha.2003.08.010,5," Kawashima, R"
10.1016/j.archger.2019.104004,5," Keshner, E"
10.1016/j.archger.2019.05.008,5," Alessandrini, Marco"
10.1016/j.apmr.2008.10.030,5," Levin, MF"
10.1016/j.apergo.2017.03.007,5," Garrison, Teena M."
10.1016/j.ajo.2019.10.006,5," Elsawy, Amr"
10.1016/j.actpsy.2019.102987,5," Dijksterhuis, Ap"
10.1007/s41064-020-00091-3,5," Isin, Lale"
10.1007/s12262-020-02131-z,5," Ganni, Bhaskar Rao"
10.1007/s12193-016-0236-5,5," Marchetti, Luca"
10.1007/s12008-017-0377-0,5," Florez, Julian"
10.1007/s11554-009-0141-1,5," Jorge, JA"
10.1007/s11548-019-01992-4,5," Peters, Terry M."
10.1007/s11548-018-1814-7,5," Javan, Ramin"
10.1007/s11548-017-1686-2,5," Kneist, Werner"
10.1007/s11227-018-2615-z,5," Yoo, KH"
10.1007/s11042-019-7331-z,5," Masia, B."
10.1007/s11042-019-08390-7,5," Gao, Zhiyong"
10.1007/s11042-018-5730-1,5," Pannone, Daniele"
10.1007/s11042-016-3520-1,5," Lee, Kyogu"
10.1007/s11042-008-0223-2,5," Ferreira, C"
10.1007/s11036-017-0834-9,5," Vismara, Cinzia"
10.1007/s10803-016-2830-5,5," Lin, Chien-Chun"
10.1007/s10384-003-0001-7,5," Ifukube, T"
10.1007/s10209-017-0581-5,5," Vasconcelos-Raposo, Jose"
10.1007/s10055-020-00449-3,5," Petri, K"
10.1007/s10055-020-00432-y,5," Bertrand, JW"
10.1007/s10055-019-00411-y,5," Patton, Debbie"
10.1007/s10055-018-0374-z,5," Steinmetz, Ralf"
10.1007/s10055-016-0295-7,5," Kristensen, Christian H."
10.1007/s10055-016-0288-6,5," de Waele, C."
10.1007/s10055-016-0287-7,5," Zelaya, Melissa"
10.1007/s10055-015-0270-8,5," Herre, J"
10.1007/s00702-011-0757-8,5," Muhlberger, A"
10.1007/s00464-019-06887-8,5," Nobel-Jorgensen, Morten"
10.1007/s00464-019-06862-3,5," Al-Jabir, Ahmed"
10.1007/s00464-017-5500-6,5," Lang, Hauke"
10.1007/s00464-016-5379-7,5," Jones, Stephanie B."
10.1007/s00464-015-4278-7,5," Jones, Daniel B."
10.1007/s00445-020-01376-6,5," Nomikou, P."
10.1007/s00415-019-09370-5,5," Huppert, Doreen"
10.1007/s00221-012-3352-9,5," Slater, M"
10.1007/s00221-007-1134-6,5," Strupp, M"
10.1007/s00170-018-03237-1,5," He, Weiping"
10.1007/s00104-017-0465-5,5," Kneist, W."
10.1007/978-3-030-03635-5_13,5," Paterson, Alistair"
10.1002/pmrj.12206,5," Seo, HG"
10.1002/jsid.765,5," Balram, Nikhil"
10.1002/jsid.750,5," Duh, Henry B. -L."
10.1002/jsid.747,5," Liu, Yue"
10.1002/jsid.734,5," Okumura, Haruhiko"
10.1002/jsid.708,5," Yata, Tatsuya"
10.1002/jsid.658,5," Yang, Joon Young"
10.1002/ejp.910,5," Sano, Y."
10.1002/cav.324,5," Guan, CG"
10.1002/cav.1920,5," Jin, Xiaogang"
10.1002/cav.1880,5," Chen, Shenshuai"
10.1002/cav.1873,5," Nilsson, Daniel"
10.1002/cav.1830,5," Nanjappan, Vijayakumar"
10.1002/cav.1805,5," Fu, Qiang"
10.1002/cav.1727,5," Tong, Ruofeng"
10.1002/alr.21986,5," Shrivastava, Raj"
10.1002/adom.201901360,5," Chen, Hao"
10.7717/peerj.5844,6," Miceu, Piero"
10.4218/etrij.2017-0166,6," Hahn, Joonku"
10.3991/ijet.v12i05.6766,6," Al-Hassan, Dabia"
10.3788/COL201614.080901,6," Gao, Xin"
10.3762/bjnano.6.220,6," Temirov, R"
10.3758/s13428-019-01310-5,6," Caffrey, Michelle"
10.3758/s13428-014-0463-1,6," Calusdian, J"
10.3758/s13428-013-0412-4,6," Foell, J"
10.37190/ABB-01490-2019-03,6," Michnik, Robert"
10.3390/su11143894,6," Wilczek, Josef"
10.3390/s20082168,6," Cuenca-Zaldivar, JN"
10.3390/s20041204,6," Ard, Tyler"
10.3390/s17051112,6," Kang, Suk-Ju"
10.3390/jcm8081153,6," Mondon, Silvia"
10.3390/ijgi8010003,6," Kubicek, Petr"
10.3390/ijerph16224406,6," Kulpa, Richard"
10.3390/brainsci10010055,6," Sergievich, Alexander"
10.3390/app9061182,6," Li, Suna"
10.3390/app10093182,6," Ricciardi, S"
10.3389/frobt.2017.00003,6," Hutabarat, Windo"
10.3389/fpsyg.2018.02265,6," Hoffman, Hunter G."
10.3389/fpsyg.2017.02321,6," Thurston, Miranda"
10.3389/fpsyg.2017.01611,6," Sampaio, Mariana"
10.3389/fpsyg.2013.00946,6," Mohler, BJ"
10.3389/fnhum.2019.00401,6," Krusienski, Dean J."
10.3389/fneur.2018.00048,6," Wei, Miaoluan"
10.3389/fneur.2015.00164,6," Curthoys, IS"
10.3389/fnagi.2019.00218,6," Pa, Judy"
10.3389/fmed.2019.00329,6," Ein, Natalie"
10.3389/fmed.2019.00287,6," Jakob, Stephan M."
10.3332/ecancer.2019.910,6," Mwanahamuntu, Mulindi"
10.3233/ICA-180586,6," Chen, Hongda"
10.3109/10582452.2013.851760,6," Dehner, C"
10.2352/J.ImagingSci.Technol.2017.61.6.060406,6," Parikh, Pratik J."
10.2196/games.6476,6," Walkowski, Stevan"
10.2196/games.5526,6," Rubod, Chrystele"
10.2196/11517,6," Mackintosh, Bundy"
10.2147/CIA.S141251,6," Rosenthal, Scott"
10.21053/ceo.2018.01592,6," Kim, Hyung-Jong"
10.18383/j.tom.2018.00053,6," Stojanovska, Jadranka"
10.16910/jemr.9.6.4,6," Lee, Seung-Hyun"
10.1587/transinf.2015EDP7165,6," Yu, HY"
10.1371/journal.pone.0225972,6," Ferber, R"
10.1371/journal.pone.0189275,6," Wolf, Peter"
10.1371/journal.pone.0187777,6," Garcia-Palacios, Azucena"
10.1371/journal.pone.0187220,6," Medeiros, Felipe A."
10.1371/journal.pone.0173972,6," Li, Xing"
10.1364/OE.27.001164,6," Huang, Cheng-Ting"
10.1364/OE.26.034142,6," Myoung, Jae-Min"
10.1364/BOE.9.002825,6," Izatt, Joseph"
10.1364/AO.55.006969,6," Kang, Yusi"
10.1212/WNL.0000000000004585,6," Jordan, Xavier"
10.1200/JGO.18.00263,6," Mwanahamuntu, Mulindi"
10.1186/s13673-019-0169-6,6," Cho, Kyungeun"
10.1186/s13673-018-0154-5,6," Man, Ka Lok"
10.1186/s12938-019-0731-5,6," Song, Xuefei"
10.1186/1743-0003-4-35,6," Chiba, S"
10.1177/2049463717698349,6," Harvie, Daniel S."
10.1177/1553350618822860,6," Sampogna, Gianluca"
10.1177/1471301219868036,6," Matsangidou, Maria"
10.1177/1046878118820905,6, Viet Phan
10.1177/0735633119854025,6," Wetzel, Ryan"
10.1177/0278364919842925,6," Konidaris, George"
10.1167/tvst.8.1.23,6," Natale, Danielle M."
10.1167/tvst.7.4.2,6," Mon-Williams, Mark"
10.1162/pres.16.1.111,6," Lee, F"
10.1162/PRES_a_00089,6," Slater, M"
10.1162/PRES_a_00005,6," Spanlang, B"
10.1162/1054746053967012,6," Rizzo, A"
10.1162/1054746011470226,6," Neumann, U"
10.1145/3355089.3356557,6," Rufo, Gizem"
10.1145/3355089.3356552,6," Durand, Fredo"
10.1145/3230648,6," Rukzio, Enrico"
10.1145/2980179.2980246,6," Benty, Nir"
10.1145/2766939,6," Hsieh, PL"
10.1142/S1793351X19400166,6," Peng, Qiaoqiao"
10.1117/1.2189211,6," Guillaume, F"
10.1115/1.4041428,6," Dayarathna, Vidanelage L."
